附件1：违法网站域名（13480个）,,,,
序号,网站名称,URL,网站IP地址,类别
6704,东亚证件集团公司,http://yb.dyzjw.info,173.201.90.17,假证
6705,燕郊办证,http://yanjiao.4vl.net,98.126.9.92,假证
6706,广州办证,http://yangfeilong.com,97.74.215.112,假证
6707,欣望证件,http://xwzj128.com,58.64.168.91,假证
6708,新世纪国外证件文凭网,http://xsjgwzjwpw.com,66.160.134.182,假证
6709,内蒙古办证刻章,http://ximengbz.com,98.126.244.134,假证
6710,西安办证,http://xian137.com,174.139.83.114,假证
6711,谢辉办证,http://xhbz8.com,173.236.213.151,假证
6712,五洲环球证件,http://wzhqzj88.com,97.74.215.9,假证
6713,铜陵办证,http://wwww.vmseooe.cn,69.162.100.179,假证
6714,郑州办证,http://www2.douy.info,97.74.144.72,假证
6715,沈城办证公司,http://www1.hnhw.info,173.201.216.32,假证
6716,郑州办证,http://www1.gnzu.info,97.74.215.10,假证
6717,郑州办证,http://www1.gatn.info,173.201.216.7,假证
6718,郑州办证,http://www.zzbz8.info,173.83.162.104,假证
6719,郑州办证,http://www.zzbz168.com,98.131.192.199,假证
6720,郑州办证,http://www.zzbz.org,98.126.33.18,假证
6721,郑州办证,http://www.zzbz.info,173.83.104.2,假证
6722,郑州办证,http://www.zzbsb.com,173.224.208.18,假证
6723,临沂办证,http://www.zzbanzheng.org,98.126.69.237,假证
6724,专业办证件网,http://www.zybzjw.com,74.82.176.68,假证
6725,上海办证中心,http://www.zybzh.com,208.77.40.107,假证
6726,东莞办证,http://www.zybz999.com,72.167.232.176,假证
6727,中通证件有限公司,http://www.ztbz168.com,97.74.50.160,假证
6728,博林学历,http://www.zs-dt.com.cn,67.215.233.3,假证
6729,沈阳办证会社,http://www.zqhww69.com,216.83.60.28,假证
6730,合肥办证,http://www.zp520.net,76.73.83.19,假证
6731,办假身份证多少钱,http://www.zjzs188.com,97.74.177.135,假证
6732,东南亚证件集团,http://www.zjgdhq.com,98.126.5.218,假证
6733,环球文凭服务中心,http://www.zj22222.com,184.168.146.247,假证
6734,郑州办证,http://www.zhzh-bz.com,96.44.131.244,假证
6735,广州办证,http://www.zhuanyebanzheng.info,184.168.144.28,假证
6736,支付宝办证,http://www.zhifubaobanzheng.com,174.139.80.234,假证
6737,郑州办证,http://www.zhengzhoubz.info,204.16.198.64,假证
6738,郑州办证,http://www.zhengzhoubanzheng.org,184.168.144.28,假证
6739,许昌办假证网,http://www.zhengzhou-banzheng.com,96.44.167.74,假证
6740,郑州办证,http://www.zhengzhoubanz.com,67.228.104.188,假证
6741,招财办证,http://www.zhaocai518.com,174.139.83.114,假证
6742,郑州办证,http://www.zbzy.org,173.201.133.223,假证
6743,老年证真棒办证网,http://www.zbbanzheng.info,174.139.113.194,假证
6744,九洲证件博客网,http://www.yzzjwp.com,97.74.53.56,假证
6745,北京办证,http://www.yyyyyo.com,173.83.236.177,假证
6746,一言九鼎办证网,http://www.yyjdzj.info,184.168.142.215,假证
6747,云南证件资讯有限公司,http://www.yunnanbz.com,61.209.253.9,假证
6748,湖南岳阳办证,http://www.yueyang66.info,174.37.221.32,假证
6749,上海办证,http://www.yuanhang-sh.com,174.139.107.140,假证
6750,烟台办证,http://www.ytwfbz.com,74.82.174.247,假证
6751,西安办证,http://www.youmn2008.com,96.46.8.61,假证
6752,广州办证,http://www.yotaoba.com,173.83.186.147,假证
6753,鑫光办证咨询有限公司,http://www.yiyuan1688.com,174.139.10.203,假证
6754,北京市办证,http://www.yinranjixie-china.com,173.236.38.138,假证
6755,北京何新专业办证刻章服务网,http://www.yinn.info,64.17.182.200,假证
6756,北京医疗发票有限公司,http://www.yiliaofapiao.org,112.121.185.123,假证
6757,诚信教育机构,http://www.ygjy168.com,96.44.141.198,假证
6758,上海办证,http://www.ydbanzheng.com,173.224.218.185,假证
6759,上海办证,http://www.yangguangzj.com,173.192.220.101,假证
6760,徐州办证,http://www.xzbanzheng.com,66.160.173.60,假证
6761,沈阳办证,http://www.xyzj198.com,112.121.166.42,假证
6762,杭州办证,http://www.xybzkz168.com,61.209.253.9,假证
6763,九色印章制作中心,http://www.xxmmww.com,174.139.203.138,假证
6764,欣望证件,http://www.xwzj128.com,58.64.168.91,假证
6765,上网毕业证办理,http://www.xuelishop.com,74.82.166.215,假证
6766,上海紫丁香办证,http://www.xuaeu5.info,184.105.154.168,假证
6767,希望证件网,http://www.xpzjw.com,184.168.218.162,假证
6768,南京办证,http://www.xmbzkz.info,67.228.103.88,假证
6769,新疆办证网,http://www.xjbz168.com,204.74.217.216,假证
6770,办证,http://www.xiugou.info,173.201.216.3,假证
6771,上海办证刻章,http://www.xinxin1008.com,97.74.215.167,假证
6772,北京办证,http://www.xinwangzj.com,122.147.108.34,假证
6773,办理大学文凭,http://www.xinhuiwp.com,49.247.252.51,假证
6774,西安办证,http://www.xianzz.com,182.237.0.204,假证
6775,西安办证,http://www.xian137.com,174.139.83.114,假证
6776,郑州办证,http://www.xiabzw.com,173.192.41.243,假证
6777,谢辉办证,http://www.xhbz8.com,173.236.213.151,假证
6778,香港证件网,http://www.xgzjw.com,184.168.208.72,假证
6779,五洲环球证件,http://www.wzhqzj.com,173.236.231.38,假证
6780,大连办证,http://www.wxfh.com,173.236.38.138,假证
6781,旺旺证件网,http://www.wwzjw.com,184.168.161.127,假证
6782,郑州办证,http://www.wwww9999.com,70.39.80.130,假证
6783,昆明办证,http://www.wwbz.info,97.74.215.168,假证
6784,内蒙古办证刻章,http://www.wumengbz.com,98.126.244.134,假证
6785,毕业证书,http://www.wulumuqibz.com/biye,96.46.8.58,假证
6786,郑州办证,http://www.wuhanbanzheng.com,173.201.101.233,假证
6787,郑州办证,http://www.wqaarf.info,208.43.162.181,假证
6788,江西证件办理,http://www.wnzjw.com,173.201.55.136,假证
6789,西安办证,http://www.wibzw.com,66.160.173.60,假证
6790,武汉办证,http://www.whbzw.info,173.201.216.17,假证
6791,武汉办证,http://www.whbz888.com,174.139.12.139,假证
6792,武汉办证公司,http://www.whbz188.com,204.16.194.113,假证
6793,环球学历服务网,http://www.wenpinghh.com,74.220.207.156,假证
6794,诚信办证,http://www.welljy.info,173.236.209.227,假证
6795,长春办证,http://www.wellbz.info,173.236.209.181,假证
6796,办证,http://www.wangyou-11.com,74.222.130.3,假证
6797,北京办证,http://www.wangyibanzheng.com,112.121.185.125,假证
6798,深圳办证,http://www.wangjiebz.com,173.201.62.1,假证
6799,北京办证,http://www.wanfeng18.net,98.126.33.19,假证
6800,沈阳办证,http://www.vflz4az0.info,173.252.207.222,假证
6801,沈阳市办证,http://www.uu338.com,174.139.10.203,假证
6802,上海海豚办证公司,http://www.ut7n3j.info,184.105.154.168,假证
6803,深圳办身份证,http://www.usoxg.info/jjty,67.228.96.179,假证
6804,深圳办证,http://www.usoxg.info,67.228.96.179,假证
6805,济南办证,http://www.ucnggsg.info,208.43.156.188,假证
6806,腾辉教育机构,http://www.txzjbl.com,173.201.207.23,假证
6807,天下办证吧,http://www.txbzb.com,173.236.213.151,假证
6808,天天代办证件博客,http://www.ttzjw.info,97.74.159.180,假证
6809,上海办证刻章网,http://www.ttoqt3.info,184.105.154.168,假证
6810,互联网上办证,http://www.ttbz168.com,184.105.229.93,假证
6811,上海办证,http://www.ttbz167.com,216.83.41.21,假证
6812,上海办证,http://www.ttbz166.com,216.83.41.18,假证
6813,上海办证,http://www.ttbz165.com,216.83.41.19,假证
6814,天天上海办证,http://www.ttbanzheng.info,112.121.163.170,假证
6815,天津代办证件,http://www.tjzj16888.com,72.18.192.9,假证
6816,天津办证网,http://www.tjbzw.com,173.193.13.147,假证
6817,天津办证,http://www.tjbzkz.com,72.167.232.176,假证
6818,天津办证,http://www.tjbzhj168.com,96.44.170.107,假证
6819,天津办证,http://www.tjbanzheng18.com,173.254.198.227,假证
6820,北京流金办证,http://www.tj5v7g.info,184.105.154.168,假证
6821,上海办证,http://www.tihua.info,173.201.216.112,假证
6822,天津办证,http://www.tian-jin.net,98.131.79.111,假证
6823,长春办证,http://www.tianchengbz.com,184.168.151.183,假证
6824,杭州办证,http://www.thshel.com,184.168.200.191,假证
6825,天罡证件集团（中国）有限公司,http://www.tgzjjt.com,173.201.220.164,假证
6826,苏州办证,http://www.tengfeibz.com,174.139.84.163,假证
6827,台州办理证件,http://www.taizhoubanzheng.com,98.126.58.242,假证
6828,神州办证网,http://www.szzj999.com,208.43.179.213,假证
6829,深圳办证,http://www.sztttbz.com,184.168.200.191,假证
6830,广州办证,http://www.szlc.info,98.126.5.243,假证
6831,东营办证,http://www.szhqb88.com,74.82.174.235,假证
6832,深圳办证,http://www.szcxbz.com,184.168.200.191,假证
6833,深圳办证,http://www.szbzj.info,173.224.210.142,假证
6834,深圳刻章,http://www.szbzh.com,173.201.133.223,假证
6835,万盛办证在线有限公司,http://www.szbzg.com,184.168.201.217,假证
6836,苏州办证,http://www.szbz18.com,74.82.174.247,假证
6837,伯乐教育中心,http://www.szbz168.com,96.46.8.61,假证
6838,苏州办证,http://www.szbz123.com,74.82.174.247,假证
6839,深圳办证,http://www.sz-banzheng8.com,"173.83.10.208
",假证
6840,无锡办证,http://www.sz8888.com.cn,74.82.186.49,假证
6841,苏州办证,http://www.sz368.com,216.83.60.27,假证
6842,绍兴办证,http://www.sxkzbz168.com,204.74.217.216,假证
6843,西安办证,http://www.sxcyjc.com.cn,173.236.38.138,假证
6844,鹏飞苏州办证,http://www.suzhou-banzheng.com,173.244.202.236,假证
6845,上海办证,http://www.suzhou8888.com,174.37.186.173,假证
6846,北京刻章办证速诚公司,http://www.sucheng68.com,112.121.189.35,假证
6847,南昌办证,http://www.sns114.com.cn,65.60.19.122,假证
6848,石家庄办证,http://www.sjzbzkz.cn,72.52.119.243,假证
6849,新加坡签证网,http://www.singaporevisa.net,173.236.218.156,假证
6850,北京新服有限公司,http://www.sifub.info,173.83.156.2,假证
6851,北京办毕业证,http://www.shundabz.com,74.82.177.142,假证
6852,上海办证刻章,http://www.shtenghuibzkz198.com,173.201.134.244,假证
6853,上海李丽办证公司,http://www.shllbz.com,204.74.217.216,假证
6854,上海鸿发办证,http://www.shhfbz.com,216.24.200.237,假证
6855,上海办理证件,http://www.shhdzj.com,72.167.232.176,假证
6856,沈阳办证网,http://www.shenyang-banzheng.info,98.126.66.155,假证
6857,上海办证,http://www.shchbz.com,173.231.5.66,假证
6858,沈阳办证,http://www.shbzw.org,210.245.215.74,假证
6859,上海办证,http://www.shbzkz998.com,173.201.134.244,假证
6860,上海办证,http://www.shbzkz888.com,98.126.117.163,假证
6861,上海办文凭,http://www.shbzkz688.com,98.126.250.155,假证
6862,诚信办证网,http://www.shbzkz1688.com,208.43.81.117,假证
6863,上海办证刻章,http://www.shbzj888.com,97.74.177.135,假证
6864,上海办证,http://www.shbzj518.com,184.105.241.213,假证
6865,上海办毕业证,http://www.shbzgs.net,74.82.174.235,假证
6866,上海办证件公司,http://www.shbzgs.com,72.167.232.176,假证
6867,上海办证件,http://www.shbz8.com,174.139.241.84,假证
6868,上海办证件公司,http://www.shbz2010.com,72.167.232.176,假证
6869,上海办证网,http://www.shbz18.com,49.247.252.22,假证
6870,上海办证,http://www.sh-banzhen.com,173.231.11.84,假证
6871,上海办证,http://www.shanghai-bz.com,49.247.252.49,假证
6872,上海办真毕业证,http://www.shanghaibanzheng.org,174.139.83.114,假证
6873,上海办证,http://www.shanghai-banzheng.com,72.18.195.162,假证
6874,上海办证,http://www.shaibz.net,174.139.113.98,假证
6875,中国证件公司,http://www.sd-xinyuan.com,205.209.177.230,假证
6876,青岛办证,http://www.sdqdzj.com,174.139.96.93,假证
6877,山东飞洋证件有限公司,http://www.sdfybz.com,202.65.205.200,假证
6878,长春办证公司,http://www.sdftytyu.info,208.43.158.232,假证
6879,山东瑞宏证件服务公司,http://www.sdbzfafa.info,184.168.143.41,假证
6880,百合上海办证,http://www.sbw48c.info,184.105.154.168,假证
6881,上海办证,http://www.sbjbz.com/sz-bz,173.83.142.9,假证
6882,济南办证公司,http://www.sbelrkj.info,208.43.156.191,假证
6883,西宁办证,http://www.rrbz.info,97.74.215.7,假证
6884,上海办证件,http://www.ritbz.info,184.168.192.42,假证
6885,凯旋环球证件,http://www.ridgv168.com,174.139.29.76,假证
6886,济南办证,http://www.qunjingjy.com,98.126.77.236,假证
6887,杭州办证商务公司,http://www.qunbanzheng.com,216.83.60.28,假证
6888,上海精诚办证网,http://www.quanguobz.com,174.139.109.76,假证
6889,北京办证,http://www.qqbanzheng.com,173.201.220.137,假证
6890,齐鲁青岛办证网,http://www.qilubanzheng.info,184.168.151.22,假证
6891,青岛办证,http://www.qdao8.com,112.121.186.150,假证
6892,北京办证刻章网,http://www.qd7t7a.info,184.105.154.168,假证
6893,上海办证,http://www.qd0815.com,174.139.241.84,假证
6894,龙达北京办证,http://www.piaoorg.com,98.126.212.107,假证
6895,浦东办证,http://www.pdzjgs.com,173.224.210.142,假证
6896,北京新世纪办证,http://www.pc026z.info,184.105.154.168,假证
6897,内蒙古办证,http://www.pabzfc.com,112.121.185.125,假证
6898,南京诚信办证公司,http://www.oybz18.com,203.124.15.114,假证
6899,办证学院,http://www.onlyso.cn,74.82.164.153,假证
6900,武汉诚信刻章办证,http://www.oiopdig.info,174.36.177.122,假证
6901,北京办证,http://www.oiinvoi.info,208.43.162.182,假证
6902,启东办证,http://www.ntbz666.com,98.126.65.146,假证
6903,南宁万事顺证件公司,http://www.nnbz68.com,184.105.245.50,假证
6904,南宁办身份证,http://www.nnbz28.com,184.105.245.50,假证
6905,泉州办证,http://www.nmgbanzheng.com,173.83.194.101,假证
6906,南京办证,http://www.njbz.com,173.224.219.155,假证
6907,宁波办证件,http://www.ningbozz.com,96.46.3.142,假证
6908,宁波办证件,http://www.ningboz.com,74.117.61.8,假证
6909,内蒙古办证刻章,http://www.neimengbz.com,204.74.217.216,假证
6910,南昌办证,http://www.ncbz.org,174.139.74.36,假证
6911,南昌办证,http://www.ncbanzheng138.com,184.105.229.93,假证
6912,沈阳维思办证有限公司,http://www.nbwisetrade.com,173.236.38.138,假证
6913,南昌办身份证,http://www.naxdria.info/hgdr,208.43.162.183,假证
6914,南昌办证,http://www.nantongbz.com,173.224.222.4,假证
6915,南京办证,http://www.nanjing-bz.com,208.38.134.211,假证
6916,南京办证,http://www.nanjingbanzheng888.com,96.44.140.196,假证
6917,南京办证,http://www.nanjing-banzheng001.com,174.139.30.58,假证
6918,南昌办证,http://www.nancbz.com,204.74.217.216,假证
6919,北京办证,http://www.mybiyezheng.info,112.121.186.42,假证
6920,北京木木办证有限公司,http://www.mumusport.com,173.236.38.138,假证
6921,成都办证,http://www.moyomjj.com,76.162.7.235,假证
6922,上海明珠办证,http://www.mingzhu121.com,184.105.154.158,假证
6923,绵阳办证,http://www.mianyangbanzheng.com,98.126.110.28,假证
6924,搞笑证件,http://www.mei400.cn,74.82.164.153,假证
6925,兰州办证,http://www.lzbanzheng88.com,184.105.242.177,假证
6926,理想证件集团服务公司,http://www.lxzjjt.com,184.168.218.162,假证
6927,北京办证,http://www.lxbanzheng.com,173.201.220.137,假证
6928,西安办证,http://www.ljhfc.com,208.115.240.36,假证
6929,辽海办证网,http://www.liaohaibz.com,74.82.177.142,假证
6930,安氏乐业财税有限公司,http://www.leyefood.com,96.44.172.26,假证
6931,辉煌证件集团有限公司,http://www.ld5859.com,96.44.172.26,假证
6932,哈尔滨办证,http://www.l2p0xdl7.info,50.6.196.95,假证
6933,北京办证,http://www.kzbz365.com,66.90.74.184,假证
6934,郑州办证,http://www.kz1908.com,174.37.204.40,假证
6935,上海办证,http://www.kz022.com,67.228.52.189,假证
6936,昆明办证,http://www.kunmingbanzheng168.com,110.173.51.2,假证
6937,昆明办证网,http://www.kunmingbanzheng.net,184.105.170.86,假证
6938,昆明办身份证,http://www.kunming-banzheng.com,98.126.67.122,假证
6939,昆明办证公司,http://www.kmbzl.com,64.62.224.79,假证
6940,昆明办证,http://www.kmbzkz188.com,204.74.217.216,假证
6941,昆明办证件,http://www.kmbz888.com,65.49.89.140,假证
6942,北京奇速刻章有限公司,http://www.kkkk6.com,98.126.77.236,假证
6943,KK838办证网,http://www.kk838.org,173.224.211.131,假证
6944,北京办证,http://www.kezhanggongsi.com,67.159.32.205,假证
6945,北京办证,http://www.kc77.com,50.6.220.2,假证
6946,开心上海办证,http://www.kaixinbanzheng.info,174.139.143.19,假证
6947,内蒙古办证,http://www.jwwpw.com,173.201.137.112,假证
6948,上海办证网,http://www.jpbanzheng.com,49.247.252.22,假证
6949,济南办证,http://www.jnsbz.com,180.214.161.7,假证
6950,济南刻章办证,http://www.jnkzbz.com,98.126.53.10,假证
6951,济南办证,http://www.jnbz.com,180.210.204.122,假证
6952,华威济南办证公司,http://www.jnbz.org,174.139.243.254,假证
6953,胖哥证件服务公司,http://www.jnbanzheng.com,96.0.4.202,假证
6954,福州办证,http://www.jlong99.com,113.10.155.155,假证
6955,武汉办证,http://www.jjbz.info,97.74.215.168,假证
6956,嘉嘉证件集团,http://www.jjbanzheng.com,49.247.252.22,假证
